accountId,businessDate,openingBalance,netMovement,closingBalance,currency,snapshotId
SIM-A0101,2026-09-10,1115000.00,0.00,1115000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-11,1115000.00,0.00,1115000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-12,1115000.00,0.00,1115000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-13,1115000.00,0.00,1115000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-14,1115000.00,40000.00,1155000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-15,1155000.00,0.00,1155000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-16,1155000.00,0.00,1155000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-17,1155000.00,0.00,1155000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-18,1155000.00,0.00,1155000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-19,1155000.00,-10000.00,1145000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-20,1145000.00,0.00,1145000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-21,1145000.00,0.00,1145000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-22,1145000.00,0.00,1145000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-23,1145000.00,0.00,1145000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-24,1145000.00,15000.00,1160000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-25,1160000.00,0.00,1160000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-26,1160000.00,0.00,1160000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-27,1160000.00,0.00,1160000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-28,1160000.00,-20000.00,1140000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-29,1140000.00,0.00,1140000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-30,1140000.00,0.00,1140000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-01,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-02,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-03,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-04,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-05,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-06,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-07,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-08,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-09,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-10,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-11,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-12,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-13,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-14,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-15,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-16,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-17,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-18,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-19,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-20,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-21,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-22,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-23,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-24,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-25,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-26,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-27,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-28,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-29,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0102,2026-09-30,300000.00,0.00,300000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-01,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-02,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-03,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-04,900000.00,20000.00,920000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-05,920000.00,0.00,920000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-06,920000.00,0.00,920000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-07,920000.00,0.00,920000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-08,920000.00,-5000.00,915000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-09,915000.00,0.00,915000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-10,915000.00,0.00,915000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-11,915000.00,0.00,915000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-12,915000.00,0.00,915000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-13,915000.00,0.00,915000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-14,915000.00,40000.00,955000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-15,955000.00,0.00,955000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-16,955000.00,0.00,955000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-17,955000.00,0.00,955000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-18,955000.00,0.00,955000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-19,955000.00,-10000.00,945000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-20,945000.00,0.00,945000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-21,945000.00,0.00,945000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-22,945000.00,0.00,945000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-23,945000.00,0.00,945000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-24,945000.00,15000.00,960000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-25,960000.00,0.00,960000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-26,960000.00,0.00,960000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-27,960000.00,0.00,960000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-28,960000.00,-20000.00,940000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-29,940000.00,0.00,940000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0111,2026-09-30,940000.00,0.00,940000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-01,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-02,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-03,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-04,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-05,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-06,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-07,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-08,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-09,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-10,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-11,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-12,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-13,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-14,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-15,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-16,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-17,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-18,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-19,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-20,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-21,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-22,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-23,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-24,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-25,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-26,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-27,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-28,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-29,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0112,2026-09-30,900000.00,0.00,900000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-01,1400000.00,0.00,1400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-02,1400000.00,0.00,1400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-03,1400000.00,0.00,1400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-04,1400000.00,20000.00,1420000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-05,1420000.00,0.00,1420000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-06,1420000.00,0.00,1420000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-07,1420000.00,0.00,1420000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-08,1420000.00,-5000.00,1415000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-09,1415000.00,0.00,1415000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-10,1415000.00,0.00,1415000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-11,1415000.00,0.00,1415000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-12,1415000.00,0.00,1415000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-13,1415000.00,0.00,1415000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-14,1415000.00,40000.00,1455000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-15,1455000.00,0.00,1455000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-16,1455000.00,0.00,1455000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-17,1455000.00,0.00,1455000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-18,1455000.00,0.00,1455000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-19,1455000.00,-10000.00,1445000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-20,1445000.00,0.00,1445000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-21,1445000.00,0.00,1445000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-22,1445000.00,0.00,1445000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-23,1445000.00,0.00,1445000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-24,1445000.00,15000.00,1460000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-25,1460000.00,0.00,1460000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-26,1460000.00,0.00,1460000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-27,1460000.00,0.00,1460000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-28,1460000.00,-20000.00,1440000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-29,1440000.00,0.00,1440000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0121,2026-09-30,1440000.00,0.00,1440000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-01,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-02,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-03,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-04,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-05,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-06,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-07,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-08,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-09,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-10,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-11,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-12,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-13,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-14,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-15,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-16,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-17,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-18,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-19,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-20,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-21,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-22,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-23,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-24,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-25,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-26,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-27,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-28,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-29,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0122,2026-09-30,800000.00,0.00,800000.00,CNY,SIM-SNAPSHOT-20261001
